7.819449544000000287e+02,-2.954701760227583518e-02,-5.579412915945503038e-02,1.905171608561666632e-02,-2.077058906911160019e-01,1.327490667749618714e-02,5.365817711766312711e-03,-8.175620151931885238e-02,-1.090971875994865559e-01,3.472431667397045396e-03,-7.602899134447215282e-03,1.719253078374285981e-02,1.288028904879639364e-02,-1.083817294676857335e-02,-4.320797670270645763e-03,1.530459401420321622e-02,-5.662782688683282162e-03,-4.426768068749329516e-02,1.091388879658253090e-02,3.179768596233046793e-03,-1.900991006605073641e-01,9.066042473023276649e-03,1.320013907979282128e-02,6.993942909667044336e-03,-4.024347974581132109e-02,-1.076718328440467824e-02,9.580881717069059805e-03,-2.657789616029299432e-03,4.078651311593239903e-03,-3.112431291499655889e-02,1.843209894476789679e-02,-3.330720714193033949e-01,-3.008325767236446624e-01,-2.552564166497017784e-01,-3.077935187125422356e-01,-3.341705292326047627e-01,-2.961127411196846637e-01,-3.332543575732655472e-01,-3.092456585821740100e-01,-3.411020816380415099e-01,-3.352304858248492114e-01,-2.970364018251960281e-01,-3.161332041456783593e-01,-3.002996369850491898e-01,-3.048255280082970975e-01,-2.801958581975708684e-01,-2.989084908233016757e-01,-3.084382014616913192e-01,-3.120862995145042840e-01,-3.125935727507398454e-01,-3.255225627085879259e-01,-3.390273329102256872e-01,-3.134940424813282278e-01,-3.234549628095890750e-01,-3.270235884819124861e-01,-3.032835288410381525e-01,-3.386299396459867550e-01,-3.058893736992982504e-01,-3.344356050713061523e-01,-2.278283143588579196e-01,-3.095340398627066114e-01,-3.588589228824765609e-01,-3.686516371832889716e-01,-3.682667500913382463e-01,-3.598450281267662199e-01,-3.711965541323945517e-01,-3.509743026003372957e-01,-3.564794116705889970e-01,-3.568793996004176461e-01,-3.650257677593879424e-01,-3.511346134782777351e-01,-3.539724786852766480e-01,-3.557531580295590357e-01,-3.548715253610809084e-01,-3.671915419468830821e-01,-3.650123619060654523e-01,-3.699884575874911041e-01,-3.610108845898282737e-01,-3.711598036643083409e-01,-3.501434186731022247e-01,-3.733136246804786285e-01,-3.547131778638303867e-01,-3.409138851459708186e-01,-3.568308570933679813e-01,-3.633777920185080057e-01,-3.699075981484853393e-01,-3.700326063061420423e-01,-3.552595229320286707e-01,-3.405816251052042332e-01,-3.659587323493151967e-01,-3.493577273791929616e-01
7.839173895999999786e+02,-1.346370032188966455e-02,-3.859331504478239611e-02,3.060845501536096913e-02,-1.887940707431118859e-01,2.591378080351469659e-02,1.888364570906729545e-02,-6.382076331479362430e-02,-9.051094865528092059e-02,1.718079504697238996e-02,7.022121264339457533e-03,2.910581345496119493e-02,2.598192033928717337e-02,3.938131795757540687e-03,1.016649002383432712e-02,2.762654808729832906e-02,8.913653538285559036e-03,-2.765110419471204090e-02,2.422333132169666309e-02,1.704463328750233098e-02,-1.707647694114396153e-01,2.217962094034611753e-02,2.580597868354660152e-02,2.060124543941444994e-02,-2.399715897411427296e-02,3.796937672658498575e-03,2.273235412693470209e-02,1.200856212160990484e-02,1.765188668443855996e-02,-1.486753663311974998e-02,3.004578240228575683e-02,-3.166560242859938201e-01,-2.838862130301426090e-01,-2.380230415414556766e-01,-2.913998135657809296e-01,-3.171944694617827576e-01,-2.794028420948856395e-01,-3.164532527345302326e-01,-2.924854842403901145e-01,-3.244537528587017050e-01,-3.183840232805834058e-01,-2.805854672669597649e-01,-2.991176870664459253e-01,-2.834151946001476352e-01,-2.879550215659005263e-01,-2.630994960174268260e-01,-2.820110812274029821e-01,-2.915023776276392531e-01,-2.949057970584532673e-01,-2.962555036207384362e-01,-3.087878013007448463e-01,-3.223758598997089608e-01,-2.965527136705009004e-01,-3.071873255881641951e-01,-3.107561765519259445e-01,-2.864351822172879758e-01,-3.216449404875368345e-01,-2.895211029356470345e-01,-3.176760945885988008e-01,-2.092703668969791986e-01,-2.933636311114646289e-01,-3.427387815061939125e-01,-3.531252771115150346e-01,-3.522768544636723509e-01,-3.440243490512345237e-01,-3.551734172062828709e-01,-3.342648629159727935e-01,-3.400952893152393575e-01,-3.410040549666643606e-01,-3.490309833408440365e-01,-3.348254190338278979e-01,-3.378464765869602648e-01,-3.396490451518092701e-01,-3.387548058510080895e-01,-3.511392373215956875e-01,-3.490219236465164077e-01,-3.540041845331718950e-01,-3.449784100590822522e-01,-3.557374551428256204e-01,-3.337626804304666961e-01,-3.575899138036484626e-01,-3.382703739061567183e-01,-3.243191810237887052e-01,-3.405094106320115110e-01,-3.473136900898383117e-01,-3.538948042691010820e-01,-3.546330236171926220e-01,-3.391080002589287878e-01,-3.242516531267609081e-01,-3.501069226052176409e-01,-3.330650501041078071e-01
7.858897808000000396e+02,2.867586703414665150e-03,-2.147372023443197553e-02,4.218583452392875993e-02,-1.691273344967657022e-01,3.859224898691541311e-02,3.267697829028464590e-02,-4.539747887758249084e-02,-7.146004951608853073e-02,3.131487620040183939e-02,2.202387132192240582e-02,4.103974670324790630e-02,3.917045882950273561e-02,1.918410163937031218e-02,2.510042985740362775e-02,4.022258249287834209e-02,2.389375513046881200e-02,-1.095583535705117739e-02,3.763703073877917860e-02,3.115080155516857657e-02,-1.510047232585433608e-01,3.544299992419416845e-02,3.861988578641389891e-02,3.423234276087855354e-02,-7.659161559656273849e-03,1.874034802814311673e-02,3.617082033327510826e-02,2.651077615248371294e-02,3.142372465818206451e-02,1.390427303189403774e-03,4.186881071582859021e-02,-2.995830885171789637e-01,-2.664069586640374077e-01,-2.204320328758459235e-01,-2.744510440780922877e-01,-2.996488391653863714e-01,-2.621541474807697059e-01,-2.990663982234971763e-01,-2.752476101694908972e-01,-3.072320729667685768e-01,-3.009001393618633280e-01,-2.636329288180098152e-01,-2.815917064633938205e-01,-2.660731438500921198e-01,-2.706944903448414985e-01,-2.455561862701866604e-01,-2.646357413354575860e-01,-2.741389681531717915e-01,-2.772131082085096399e-01,-2.793656068231776257e-01,-2.914821481819426241e-01,-3.051628618725977793e-01,-2.791414167934817003e-01,-2.903394895819395582e-01,-2.939178395431624735e-01,-2.691126853213816617e-01,-3.040317551943804708e-01,-2.726702631769046259e-01,-3.002971622412477504e-01,-1.908534041410309412e-01,-2.766569197047850093e-01,-3.258866795255780380e-01,-3.367066105770548656e-01,-3.354967012436055329e-01,-3.274915811610877303e-01,-3.383440677579729883e-01,-3.168166839481480479e-01,-3.229612070743799745e-01,-3.243348055012582609e-01,-3.322810225998141243e-01,-3.178468656902824208e-01,-3.209734047345588204e-01,-3.228354651983385004e-01,-3.218892615216936703e-01,-3.342928640063767554e-01,-3.322794404635935339e-01,-3.371620269410461890e-01,-3.281544975612563642e-01,-3.394728999149798088e-01,-3.166366588051110487e-01,-3.409873598323579502e-01,-3.211957167315266370e-01,-3.071007920590195228e-01,-3.235201015825227566e-01,-3.304886594091651641e-01,-3.371385121131389440e-01,-3.384488138239956645e-01,-3.222235302789209221e-01,-3.072417701817273805e-01,-3.334917202833677652e-01,-3.160960229948715505e-01
7.878621280999999499e+02,1.912246858458221607e-02,-4.043630916559081551e-03,5.393182424998581997e-02,-1.490167581235642968e-01,5.138213165366162932e-02,4.619621261011178787e-02,-2.695913641624204937e-02,-5.244502453035343459e-02,4.552262463682314741e-02,3.681621555294131015e-02,5.314322619823385468e-02,5.233136480655395384e-02,3.443237481519958315e-02,4.000028878045785302e-02,5.275922255568124553e-02,3.886482725518874970e-02,5.922184889318162990e-03,5.103711436914044886e-02,4.516866906194356296e-02,-1.312904119318928364e-01,4.863833551437230646e-02,5.140641599721446076e-02,4.792817142239549910e-02,9.004194321086305200e-03,3.377221915270498670e-02,4.972806891364689452e-02,4.124551204410437794e-02,4.531327316494212359e-02,1.782369323927843197e-02,5.372319094160246666e-02,-2.821053394057744246e-01,-2.485795635182425634e-01,-2.023866698394931607e-01,-2.571569789768671788e-01,-2.816833394373116084e-01,-2.445505410950694070e-01,-2.812494323021900167e-01,-2.576094699117739140e-01,-2.895052920439837862e-01,-2.829648549624831921e-01,-2.463932748161227482e-01,-2.637430381701533766e-01,-2.484782093462671593e-01,-2.531633920318591691e-01,-2.277840940151588944e-01,-2.470493616771970435e-01,-2.563647097389197271e-01,-2.592250338711923341e-01,-2.621613974633849597e-01,-2.738359701323829221e-01,-2.875530536450078833e-01,-2.614240721460264205e-01,-2.731039922107465490e-01,-2.766907848293632677e-01,-2.515829741776017259e-01,-2.860600156065375987e-01,-2.555073885340022333e-01,-2.825241039308886704e-01,-1.720372868716209813e-01,-2.595622443172961313e-01,-3.084688677265884360e-01,-3.196705680330574340e-01,-3.181765341944077230e-01,-3.103955659656392752e-01,-3.209187849633868272e-01,-2.989580006484095498e-01,-3.053850695461493570e-01,-3.071085458242704402e-01,-3.149707103759871174e-01,-3.003383865781540374e-01,-3.036275843477553860e-01,-3.054916003928710988e-01,-3.044873386703542684e-01,-3.168582659608026320e-01,-3.149031780764260935e-01,-3.196863710462064523e-01,-3.107457977580312947e-01,-3.225932713109668781e-01,-2.990460202043314086e-01,-3.237425139412162256e-01,-3.034571978760878808e-01,-2.893591914381886121e-01,-3.058920699933169174e-01,-3.129603631873150715e-01,-3.197238366446517044e-01,-3.215034224412959829e-01,-3.047194487537432939e-01,-2.896895420559439382e-01,-3.161931076179912981e-01,-2.985642006915705804e-01
7.898344313000000056e+02,3.517270269500114011e-02,1.307487709868653848e-02,6.528414378404170937e-02,-1.289844169581106648e-01,6.375033707079838519e-02,5.976551104899535671e-02,-9.068538278280913190e-03,-3.377415603928091842e-02,5.915191655757904426e-02,5.133348373021857924e-02,6.495203777204837381e-02,6.520220051634789682e-02,4.933683313139207438e-02,5.441129517873335986e-02,6.503567210415089894e-02,5.322110468944500627e-02,2.245064242028125753e-02,6.402488868466890692e-02,5.887671996167642696e-02,-1.115543294106195044e-01,6.161679236655279168e-02,6.393603545117529374e-02,6.132990865638988931e-02,2.540342579202582371e-02,4.853519347930008304e-02,6.304771284601438930e-02,5.556354128358338001e-02,5.888466826869345055e-02,3.400420591964830458e-02,6.530208903016329614e-02,-2.643467749692579027e-01,-2.306011422639954178e-01,-1.843662261177780870e-01,-2.396953326581648391e-01,-2.634948769080150965e-01,-2.267993478013931585e-01,-2.632128638902017093e-01,-2.397806766696655156e-01,-2.715330135962316094e-01,-2.648120332413835265e-01,-2.289784526028003087e-01,-2.457618915736829168e-01,-2.307851926972368795e-01,-2.355077218067681555e-01,-2.098851510073639903e-01,-2.292288338143393667e-01,-2.384623463428676704e-01,-2.410267921808182667e-01,-2.447989507702382772e-01,-2.559314334878065034e-01,-2.696163649323803368e-01,-2.433745158237542172e-01,-2.556334449969298594e-01,-2.591920845558613462e-01,-2.337582661055542521e-01,-2.678898542379647418e-01,-2.381948732173178596e-01,-2.644847438983016774e-01,-1.532909921484726934e-01,-2.422123494944247724e-01,-2.906892882136478118e-01,-3.021879730924517671e-01,-3.003534437926195233e-01,-2.929335940920395065e-01,-3.030044507782473917e-01,-2.807708704274574085e-01,-2.874428088346581145e-01,-2.894786218966516333e-01,-2.972178020937563114e-01,-2.825148194157751647e-01,-2.858724518088073818e-01,-2.877726165699697192e-01,-2.867799638973004273e-01,-2.989970779471530782e-01,-2.971273705256371467e-01,-3.017648581728957224e-01,-2.929504721091778507e-01,-3.052534237088457281e-01,-2.810905385625839248e-01,-3.060543652934616943e-01,-2.854936923878347299e-01,-2.715298423399632455e-01,-2.880534018293526288e-01,-2.951379411479370107e-01,-3.019695961191849465e-01,-3.041560584026630210e-01,-2.869479462596943864e-01,-2.719735514352412675e-01,-2.985553329200485440e-01,-2.807879952584372285e-01
7.918066906000000245e+02,5.027439811239528544e-02,2.959731606932525586e-02,7.605216990829330448e-02,-1.092862603769756830e-01,7.553640289380336714e-02,7.273382649204024331e-02,8.406089501553528145e-03,-1.554449556500621041e-02,7.242885165375309575e-02,6.546124860716795446e-02,7.589287589765439379e-02,7.741090554711366201e-02,6.357486088859116979e-02,6.857861627128443438e-02,7.657831363434070004e-02,6.693842088574279703e-02,3.857550728823162800e-02,7.621296503853224047e-02,7.209527480834056201e-02,-9.218667526794308009e-02,7.409325936961852488e-02,7.566984041427621266e-02,7.416721804722406497e-02,4.098160599638351470e-02,6.271290717585380203e-02,7.570236771015997901e-02,6.936898353355348823e-02,7.191432114936881226e-02,4.939858051845411047e-02,7.626497153105880888e-02,-2.464709494108030807e-01,-2.126163940743714120e-01,-1.663580143831104863e-01,-2.220661068791453530e-01,-2.451766838574041540e-01,-2.090091179493478168e-01,-2.450340993802893608e-01,-2.219330459387561794e-01,-2.533459230304254128e-01,-2.464760432313067295e-01,-2.114713154767396686e-01,-2.276381483570198150e-01,-2.129635677804242733e-01,-2.177571310959249828e-01,-1.919846337879444753e-01,-2.113239459640690876e-01,-2.205038358468947024e-01,-2.227162074160867478e-01,-2.272525642611512020e-01,-2.379312498653910757e-01,-2.515733902789753507e-01,-2.252145419260365711e-01,-2.379679876847683173e-01,-2.415552100575462657e-01,-2.158729432966653983e-01,-2.493855009050235383e-01,-2.207807782914566752e-01,-2.463501290617682860e-01,-1.348107104266788314e-01,-2.248737130943218865e-01,-2.726661790582505240e-01,-2.844007937920183249e-01,-2.821549111055677850e-01,-2.751875525123012589e-01,-2.847558332432661432e-01,-2.623837839020504714e-01,-2.692473310382376694e-01,-2.715985105763152330e-01,-2.791942149957435393e-01,-2.644624855688568754e-01,-2.679150394975596816e-01,-2.697866331324829114e-01,-2.688586824926364471e-01,-2.808347862116725158e-01,-2.790747383344741595e-01,-2.835304142147628825e-01,-2.749051422614763318e-01,-2.875278295504393733e-01,-2.629525624030391584e-01,-2.879945906463000083e-01,-2.673848242429493482e-01,-2.535610927704864404e-01,-2.699683498003338511e-01,-2.770537299985755819e-01,-2.839025807430980985e-01,-2.864491677732753927e-01,-2.689603086708638457e-01,-2.540863645372157253e-01,-2.807028767394803559e-01,-2.628299267824870666e-01
7.937789059000000407e+02,6.466796988668380153e-02,4.519753944001353441e-02,8.597023115729178488e-02,-9.038265890732583019e-02,8.657744384758397915e-02,8.456932049416204800e-02,2.502015807280691048e-02,1.528300974483915234e-03,8.461929021395339645e-02,7.844225400830305561e-02,8.630970158762951705e-02,8.872848040087663590e-02,7.709564710501051743e-02,8.124487951460854229e-02,8.722689796548997732e-02,7.977767356150955447e-02,5.361360342706805726e-02,8.752633121242611725e-02,8.415007353997842887e-02,-7.358778997128014032e-02,8.554599963325790202e-02,8.672080153188375939e-02,8.590847678681291788e-02,5.601407317557267201e-02,7.594380136122645675e-02,8.715170563164517659e-02,8.210585905453803013e-02,8.393351405575447122e-02,6.378380714429593423e-02,8.632556252660893159e-02,-2.285885432094803549e-01,-1.947881064135941753e-01,-1.487167866439695618e-01,-2.046191355379876620e-01,-2.269495104474418545e-01,-1.913793140790512604e-01,-2.268842081618890616e-01,-2.041275330161142765e-01,-2.351255404448086839e-01,-2.280810872304962211e-01,-1.940377656953783392e-01,-2.095328135990019991e-01,-1.952475635285833011e-01,-2.001226047262391894e-01,-1.742678690148526666e-01,-1.934727541289694430e-01,-2.025679595294925806e-01,-2.044550353792405073e-01,-2.097843806050979920e-01,-2.198955258516974431e-01,-2.334567468176662886e-01,-2.071365383341039756e-01,-2.202617419317790537e-01,-2.238773489008782924e-01,-1.981192164462626248e-01,-2.307872429630390410e-01,-2.034499487967806053e-01,-2.282705192934652294e-01,-1.170616630237991118e-01,-2.076049204347148736e-01,-2.545072288653017489e-01,-2.663370249724012484e-01,-2.638387024292540017e-01,-2.572970290846998132e-01,-2.663476118065076781e-01,-2.439888177415207027e-01,-2.509521875440645089e-01,-2.535933880168739218e-01,-2.610297635448209919e-01,-2.463529476534024876e-01,-2.498668883964228760e-01,-2.516795131593099200e-01,-2.508220216608945119e-01,-2.625048807187417843e-01,-2.608181570908570390e-01,-2.651758711343242259e-01,-2.567504967455814247e-01,-2.696464108671167148e-01,-2.448191233522826193e-01,-2.697821626397363115e-01,-2.491221096643083666e-01,-2.355382096308130946e-01,-2.517526216607406386e-01,-2.587738384433554417e-01,-2.656069163794307908e-01,-2.685001834912372209e-01,-2.508366608886079541e-01,-2.361663806957730316e-01,-2.625943898053710313e-01,-2.447831109797559968e-01
7.957510772000000543e+02,7.799587290533285810e-02,5.936033451251430254e-02,9.479614535132324660e-02,-7.223681680448786058e-02,9.663328344540768333e-02,9.540889235811864100e-02,4.009839009800232612e-02,1.766843262100047801e-02,9.586560768258546583e-02,9.024657511454733938e-02,9.538716972740449163e-02,9.840420334906516131e-02,8.919738153872192044e-02,9.300080452163828060e-02,9.687109254213581433e-02,9.163231855070090581e-02,6.764093305021938451e-02,9.758491860029108733e-02,9.507134283924303930e-02,-5.592534377270287627e-02,9.603690078002856401e-02,9.670924884265041932e-02,9.653311359225903721e-02,7.001840749671693620e-02,8.815972884533034015e-02,9.733939618904524638e-02,9.366741614005236194e-02,9.479549541648243927e-02,7.709508403213356786e-02,9.536011591590135006e-02,-2.108972452864098235e-01,-1.772847079746491805e-01,-1.315702262591200433e-01,-1.873933345164041919e-01,-2.089514298852892249e-01,-1.740942808553368748e-01,-2.089589977519551167e-01,-1.866004866668786177e-01,-2.170958021260389059e-01,-2.100635813277777486e-01,-1.768877705777802678e-01,-1.917570990156259314e-01,-1.779825715836495514e-01,-1.828660748003585468e-01,-1.570029942377511867e-01,-1.759864043323607907e-01,-1.850253886135692638e-01,-1.866190014623389237e-01,-1.926700921045777781e-01,-2.021453668822987826e-01,-2.155891528230921839e-01,-1.895043434956361628e-01,-2.028511165493974422e-01,-2.064634823412061504e-01,-1.808255857910720243e-01,-2.126198861201157031e-01,-1.863941715339522132e-01,-2.104285854021629709e-01,-9.972877130871873885e-02,-1.906073496670012413e-01,-2.364470611720321525e-01,-2.482715219334164225e-01,-2.454894404363687221e-01,-2.393874822937875346e-01,-2.479541168806770612e-01,-2.257234060967994727e-01,-2.327611241929828378e-01,-2.356019864293038835e-01,-2.428785749275950978e-01,-2.283675586847421501e-01,-2.318697614459643008e-01,-2.336194497723559915e-01,-2.328608103250523198e-01,-2.442594993554738358e-01,-2.425997012561080801e-01,-2.468007912780503799e-01,-2.385971308846961403e-01,-2.517114232734158907e-01,-2.267516686946535742e-01,-2.515230740834770162e-01,-2.309917142599421935e-01,-2.176471420099987397e-01,-2.336171106748529958e-01,-2.405313828497605000e-01,-2.473099771378727829e-01,-2.504768904683075670e-01,-2.327563231671485322e-01,-2.183738428604873882e-01,-2.444912994272438467e-01,-2.268518167183377343e-01
7.977232046000000310e+02,9.009715426156385265e-02,7.258428499709757009e-02,1.025656840847717216e-01,-5.520828159753295161e-02,1.055091341899713486e-01,1.051603846068271952e-01,5.408439858948085183e-02,3.231395059907680306e-02,1.058346292766289831e-01,1.011137502869871585e-01,1.035843676633242394e-01,1.070390229156980427e-01,1.002101842347282584e-01,1.034814640293514054e-01,1.055262739977600311e-01,1.022083808892357837e-01,8.032580276460424273e-02,1.064843297804425604e-01,1.048274916791855638e-01,-3.964667981674149799e-02,1.054553900875776634e-01,1.055279650023795840e-01,1.059927620169126283e-01,8.271798310917317931e-02,9.918873871178721102e-02,1.065540779286358181e-01,1.040333366093195294e-01,1.045846593293462828e-01,8.910207413139702159e-02,1.033354322526769259e-01,-1.935264469050470004e-01,-1.602019263609867350e-01,-1.150510219899843062e-01,-1.704519969250712363e-01,-1.912310909260160341e-01,-1.571698421917523680e-01,-1.912955479129041791e-01,-1.694340147506921967e-01,-1.993423447297714146e-01,-1.923976829099490471e-01,-1.601811342650260594e-01,-1.743345405632443779e-01,-1.610703760470333645e-01,-1.660035841635828235e-01,-1.401790434285226927e-01,-1.589610705509407473e-01,-1.678166480939305982e-01,-1.691190318863880215e-01,-1.758354476528562749e-01,-1.846707793149532928e-01,-1.979731386955639050e-01,-1.721291034648118334e-01,-1.857430605132979473e-01,-1.892463084492600478e-01,-1.637574367774588535e-01,-1.946873846220371906e-01,-1.696787598242318340e-01,-1.928043853898342153e-01,-8.295183850011410287e-02,-1.738672499914263314e-01,-2.185534818916267386e-01,-2.303065635164616709e-01,-2.272716573513522409e-01,-2.216519398957042253e-01,-2.296191673133311517e-01,-2.076147020683201394e-01,-2.148161241247295294e-01,-2.177632141258212806e-01,-2.248391879457402320e-01,-2.105728817440467304e-01,-2.140282903840843853e-01,-2.157117671673867976e-01,-2.150565407507497584e-01,-2.260726526278567794e-01,-2.245577970397083512e-01,-2.285156178429213758e-01,-2.205730264980061694e-01,-2.338339174702857015e-01,-2.088630431468194992e-01,-2.333296868800945056e-01,-2.130090845536834199e-01,-1.999668363769859514e-01,-2.156542339035490141e-01,-2.223975397470492887e-01,-2.290838390669495128e-01,-2.325137532729893708e-01,-2.148212231185530341e-01,-2.007926085471086197e-01,-2.264867016986982506e-01,-2.091257352081296039e-01
7.996952879000000394e+02,1.007408686010969334e-01,8.464262417443176034e-02,1.093238469460169060e-01,-3.894162626474449718e-02,1.132640859410093542e-01,1.137482174836079163e-01,6.703928690226518272e-02,4.566810498469275892e-02,1.142670506021820492e-01,1.104950964277177095e-01,1.108018058892873831e-01,1.144606602882006219e-01,1.100776540547163118e-01,1.126924171125832791e-01,1.129961246894418958e-01,1.115328494592947306e-01,9.215478896216960925e-02,1.143775261391266618e-01,1.131597261102523094e-01,-2.390852837426171024e-02,1.135711777888959023e-01,1.132439659924581732e-01,1.142135317368795644e-01,9.411750606362577487e-02,1.090162696569653700e-01,1.147072523395702703e-01,1.129844250740672240e-01,1.131527221114154713e-01,9.981713229500197015e-02,1.101269295186803054e-01,-1.765108954297679444e-01,-1.436416155073122480e-01,-9.917924729730270839e-02,-1.539933689188970611e-01,-1.738784068576108288e-01,-1.408002872062119604e-01,-1.740324072061879279e-01,-1.527288963632391638e-01,-1.819408960221960414e-01,-1.749716328548297783e-01,-1.438500594943682431e-01,-1.574203220625859656e-01,-1.446140460692629248e-01,-1.495573459102325919e-01,-1.240459555451084439e-01,-1.424363773479285777e-01,-1.510072865975827794e-01,-1.520168185079488199e-01,-1.594002530452086619e-01,-1.676340858523769073e-01,-1.806310871048339706e-01,-1.552926005960191258e-01,-1.690192565609031639e-01,-1.724633934768899923e-01,-1.472462262931042432e-01,-1.770152568869297893e-01,-1.533701112893308127e-01,-1.755486542481898005e-01,-6.728407685757024914e-02,-1.575542990715221026e-01,-2.008991975472870228e-01,-2.124478065986826480e-01,-2.092653783592112182e-01,-2.041426150768477499e-01,-2.115237310498223056e-01,-1.899226258698203662e-01,-1.971416882046276020e-01,-2.001580108501839761e-01,-2.070319460341858708e-01,-1.929954544700275831e-01,-1.964412507203797675e-01,-1.980811770104949354e-01,-1.975021072181717408e-01,-2.081716943963813904e-01,-2.066811856288051918e-01,-2.104470953488754015e-01,-2.028056092930163867e-01,-2.160891766811902648e-01,-1.912953802019108640e-01,-2.153207335600026140e-01,-1.953349946604015508e-01,-1.826287945487151398e-01,-1.979647424559275448e-01,-2.044878643934035511e-01,-2.110868674685984214e-01,-2.146825129012605859e-01,-1.972105686802081148e-01,-1.835674652944498109e-01,-2.087060973487771531e-01,-1.916708451217074005e-01
